icd9_code,icd10_code,rank,reason
9661,T420X3A,3,Assault-related poisoning is a specific circumstance but is less common than both accidental and intentional self-harm.
9661,T420X4A,4,Undetermined circumstances provide a fallback but lack specificity in the context of poisoning.
9663,T426X1A,1,Poisoning by other antiepileptic and sedative-hypnotic drugs is the closest match to unspecified anticonvulsants.
9663,T426X2A,2,"Similar to T426X1A, but specifies intentional self-harm."
9663,T426X3A,3,"Similar to T426X1A, but specifies assault."
9663,T426X4A,4,"Similar to T426X1A, but specifies undetermined intent."
9663,T425X1A,5,Poisoning by mixed antiepileptics is related to anticonvulsants but less specific.
9663,T425X2A,6,"Similar to T425X1A, but specifies intentional self-harm."
9663,T425X3A,7,"Similar to T425X1A, but specifies assault."
9663,T425X4A,8,"Similar to T425X1A, but specifies undetermined intent."
9663,T421X4A,9,"Poisoning by iminostilbenes, undetermined, is a relevant category but less specific."
9663,T421X1A,10,"Poisoning by iminostilbenes, accidental, is related but does not cover all anticonvulsants."
9663,T421X2A,11,"Similar to T421X1A, but specifies intentional self-harm."
9663,T421X3A,12,"Similar to T421X1A, but specifies assault."
9663,T4271XA,13,Poisoning by unspecified antiepileptic and sedative-hypnotic drugs is broad but not as specific.
9663,T4272XA,14,"Similar to T4271XA, but specifies intentional self-harm."
9663,T4273XA,15,"Similar to T4271XA, but specifies assault."
9663,T4274XA,16,"Similar to T4271XA, but specifies undetermined intent."
9664,T428X1A,1,Accidental poisoning by antiparkinsonism drugs is the most direct match to the ICD-9 description.
9664,T428X2A,2,"Intentional self-harm with antiparkinsonism drugs is relevant, as it is a specific form of poisoning."
9664,T428X3A,3,"Assault involving antiparkinsonism drugs is also a relevant form of poisoning, though less common."
9664,T428X4A,4,Undetermined circumstances of poisoning are the least specific but still applicable.
9670,T423X1A,1,"This code matches the description of poisoning by barbiturates and specifies accidental (unintentional) poisoning, which is a common cause of such cases."
9670,T423X4A,2,"This code also matches the description of poisoning by barbiturates but has an undetermined intent, making it less specific than accidental."
9670,T423X2A,3,"This code matches the poisoning by barbiturates but specifies intentional self-harm, which is not applicable in the general case of poisoning."
9670,T423X3A,4,"This code matches the poisoning by barbiturates but specifies assault, which is not applicable in the general case of poisoning."
9678,T426X1A,1,Accidental poisoning aligns well with 'Poisoning by other sedatives and hypnotics' as it refers to unintentional ingestion.
9678,T426X2A,2,"Intentional self-harm poisoning also pertains to sedative and hypnotic drugs, making it a close match."
9678,T426X3A,3,"Assault-related poisoning is relevant as it involves the same class of drugs, though less directly related than accidental or self-harm."
9678,T426X4A,4,Undetermined intent is the least specific but still refers to poisoning by the same drug class.
9679,T4274XA,1,closest match in terms of unspecified nature and general category of sedative-hypnotic drugs
9679,T4271XA,2,"matches the poisoning context but specifies accidental, which is a subtype of the unspecified category"
9679,T4272XA,3,"matches the poisoning context but specifies intentional self-harm, which is a subtype of the unspecified category"
9679,T4273XA,4,"matches the poisoning context but specifies assault, which is a subtype of the unspecified category"
9680,T428X1A,1,Accidental poisoning by central muscle-tone depressants aligns closely with the general category of poisoning by CNS muscle-tone depressants.
9680,T428X2A,2,Intentional self-harm poisoning by central muscle-tone depressants is a specific scenario of the general poisoning category.
9680,T428X3A,3,Assault-related poisoning by central muscle-tone depressants is another specific scenario under the broader poisoning category.
9680,T428X4A,4,Undetermined circumstances of poisoning by central muscle-tone depressants are still relevant but less specific than the other encounters.
9682,T410X1A,1,"This code describes accidental poisoning by inhaled anesthetics, which aligns well with the general description of poisoning by gaseous anesthetics."
9682,T410X4A,2,"This code refers to undetermined circumstances of inhaled anesthetics poisoning, which is still relevant to the general concept of gaseous anesthetics poisoning."
9682,T410X2A,3,"This code indicates intentional self-harm by inhaled anesthetics. Although it is a specific type of poisoning, it still pertains to gaseous anesthetics."
9682,T410X3A,4,"This code refers to poisoning by inhaled anesthetics due to assault. While it is a specific scenario, it is less general than the others regarding the broader category of gaseous anesthetics."
9683,T411X1A,1,Accidental (unintentional) poisoning is the most common and likely to match the general description of 'poisoning'.
9683,T411X2A,2,"Intentional self-harm is a relevant category for poisoning, though less common than accidental."
9683,T411X3A,3,Assault-related poisoning is a specific scenario that could occur but is less likely than accidental and intentional self-harm.
9683,T411X4A,4,"Undetermined intent is the least specific and relevant, making it the least favorable match."
9684,T41291A,1,"This code specifically refers to poisoning by other general anesthetics, which is a direct match to the ICD-9 description."
9684,T41201A,2,"While this code refers to unspecified general anesthetics, it is still relevant as it deals with poisoning by general anesthetics."
9684,T41202A,3,"This code is related to intentional self-harm, which is a specific context of poisoning but still pertains to general anesthetics."
9684,T41203A,4,"This code relates to assault, which is a specific context but still involves poisoning by general anesthetics."
9684,T41204A,5,"This code is undetermined in context, but it still deals with poisoning by unspecified general anesthetics."
9684,T41292A,6,"This code refers to intentional self-harm with other general anesthetics, making it less relevant than the direct match but still related."
9684,T41293A,7,"This code relates to assault with other general anesthetics, which is less relevant than the direct match but still pertains to the broader category."
9684,T41294A,8,"This code is undetermined and applies to other general anesthetics, making it the least relevant option."
96900,T43204A,1,"This code indicates poisoning by unspecified antidepressants with an undetermined intent, which closely aligns with the unspecified nature of the ICD-9 description."
96900,T43201A,2,"This code refers to accidental poisoning, which is a specific intent but still aligns with the general nature of the poisoning described in the ICD-9 code."
96900,T43202A,3,"This code indicates intentional self-harm, which is a specific scenario but does not align with the unspecified nature of the ICD-9 description."
96900,T43203A,4,"This code refers to poisoning by assault, which is a specific intent and does not match the unspecified nature of the ICD-9 description."
96901,T431X1A,1,Accidental (unintentional) poisoning by monoamine oxidase inhibitors directly matches the description.
96901,T431X2A,2,Intentional self-harm poisoning by monoamine oxidase inhibitors is still relevant to the original code.
96901,T431X3A,3,Poisoning by monoamine oxidase inhibitors due to assault is a related scenario.
96901,T431X4A,4,Undetermined cause of poisoning by monoamine oxidase inhibitors is the least specific but still pertains to the original poisoning description.
96902,T43211A,1,Accidental (unintentional) poisoning is a direct match to the general concept of poisoning by the specified drugs.
96902,T43212A,2,Intentional self-harm is a specific type of poisoning that still falls under the same general category of poisoning by the specified drugs.
96902,T43213A,3,Assault-related poisoning is a specific scenario of poisoning that is relevant to the same drug category.
96902,T43214A,4,Undetermined intent is less specific but still pertains to poisoning by the specified drugs.
96903,T43221A,1,Accidental (unintentional) poisoning by selective serotonin reuptake inhibitors matches the description of poisoning.
96903,T43222A,2,Intentional self-harm poisoning by selective serotonin reuptake inhibitors is a direct match to the type of poisoning.
96903,T43223A,3,Assault-related poisoning by selective serotonin reuptake inhibitors is relevant to the category of poisoning.
96903,T43224A,4,Undetermined circumstances of poisoning by selective serotonin reuptake inhibitors is still within the realm of poisoning but lacks specificity.
96904,T43021A,1,Accidental poisoning is a subtype of poisoning by tetracyclic antidepressants and is the most common scenario.
96904,T43022A,2,"Intentional self-harm is a valid cause of poisoning by tetracyclic antidepressants, making it a relevant alternative."
96904,T43023A,3,Assault-related poisoning is a possible scenario that fits the description of poisoning by tetracyclic antidepressants.
96904,T43024A,4,Undetermined causes of poisoning are less specific but still relevant to the general category of poisoning by tetracyclic antidepressants.
96905,T43011A,1,Accidental poisoning by tricyclic antidepressants matches the general category of poisoning.
96905,T43012A,2,Intentional self-harm with tricyclic antidepressants is a specific type of poisoning but still relevant to the original diagnosis.
96905,T43013A,3,Poisoning by tricyclic antidepressants due to assault is related to the general category of poisoning but is less common than the previous entries.
96905,T43014A,4,Undetermined cause of poisoning by tricyclic antidepressants is the least specific but still falls under the broader category of poisoning.
96909,T43291A,1,Accurate match for 'poisoning by other antidepressants' with specific context of accidental (unintentional) exposure.
96909,T43292A,2,Accurate match for 'poisoning by other antidepressants' with specific context of intentional self-harm.
96909,T43293A,3,Accurate match for 'poisoning by other antidepressants' with specific context of assault.
96909,T43294A,4,Accurate match for 'poisoning by other antidepressants' with specific context of undetermined circumstances.
9691,T433X1A,1,"Directly matches the description of poisoning by phenothiazine antipsychotics, with clear indication of accidental poisoning."
9691,T433X2A,2,"Also matches the description of poisoning by phenothiazine antipsychotics, but specifies intentional self-harm, which is a specific context of poisoning."
9691,T433X3A,3,"Matches the description but specifies poisoning due to assault, a specific context of poisoning, making it less general than accidental or self-harm."
9691,T433X4A,4,Matches the description but is the least specific as it indicates undetermined circumstances of poisoning.
9692,T434X1A,1,Accidental poisoning by butyrophenone-based tranquilizers directly matches the ICD-9 description.
9692,T434X2A,2,"Intentional self-harm poisoning by butyrophenone-based tranquilizers is a relevant match, though less preferable than accidental."
9692,T434X3A,3,Assault-related poisoning by butyrophenone-based tranquilizers is applicable but has a different context than the ICD-9 description.
9692,T434X4A,4,"Undetermined poisoning by butyrophenone-based tranquilizers is the least specific match, providing no specific context."
9693,T43591A,1,Direct match in description to 'other antipsychotics'; maintains specificity.
9693,T43592A,2,Matches 'other antipsychotics' with intentional self-harm context.
9693,T43593A,3,Matches 'other antipsychotics' with assault context.
9693,T43594A,4,Matches 'other antipsychotics' with undetermined context.
9693,T43501A,5,Related to antipsychotics but lacks specificity for 'other'.
9693,T43502A,6,Related to antipsychotics but lacks specificity for 'other' with intentional self-harm.
9693,T43503A,7,Related to antipsychotics but lacks specificity for 'other' with assault.
9693,T43504A,8,Related to antipsychotics but lacks specificity for 'other' with undetermined context.
9694,T424X1A,1,Accidental (unintentional) poisoning by benzodiazepines aligns closely with the general category of benzodiazepine poisoning.
9694,T424X2A,2,"Intentional self-harm involving benzodiazepines is still a form of poisoning by benzodiazepine-based tranquilizers, though it is more specific."
9694,T424X3A,3,Assault-related poisoning by benzodiazepines is less common but still relevant as it pertains to benzodiazepine poisoning.
9694,T424X4A,4,"Undetermined circumstances of poisoning by benzodiazepines lacks specificity and context, making it the least relevant match."
9696,T40901A,1,"direct match to psychodysleptics, unspecified, accidental"
9696,T40902A,2,"direct match to psychodysleptics, unspecified, intentional self-harm"
9696,T40903A,3,"direct match to psychodysleptics, unspecified, assault"
9696,T40904A,4,"direct match to psychodysleptics, unspecified, undetermined"
9696,T40991A,5,"related to psychodysleptics, other, accidental"
9696,T40992A,6,"related to psychodysleptics, other, intentional self-harm"
9696,T40993A,7,"related to psychodysleptics, other, assault"
9696,T40994A,8,"related to psychodysleptics, other, undetermined"
9696,T407X1A,9,"specific to cannabis, accidental, but not directly related to psychodysleptics"
9696,T407X2A,10,"specific to cannabis, intentional self-harm, but not directly related to psychodysleptics"
9696,T407X3A,11,"specific to cannabis, assault, but not directly related to psychodysleptics"
9696,T407X4A,12,"specific to cannabis, undetermined, but not directly related to psychodysleptics"
9696,T408X2A,13,"specific to lysergide (LSD), intentional self-harm, but not directly related to psychodysleptics"
9696,T408X3A,14,"specific to lysergide (LSD), assault, but not directly related to psychodysleptics"
9696,T408X4A,15,"specific to lysergide (LSD), undetermined, but not directly related to psychodysleptics"
96970,T43601A,1,"Accidental poisoning is a specific type of poisoning that is often unspecified, matching the ICD-9 description."
96970,T43602A,2,"Intentional self-harm poisoning is also a relevant type of poisoning that can be associated with psychostimulants, though it specifies intent."
96970,T43603A,3,"Assault-related poisoning is a valid type of poisoning by psychostimulants, but it specifies an external cause which may not match 'unspecified'."
96970,T43604A,4,Undetermined cause of poisoning is the least specific and does not clarify the nature of the encounter.
96971,T43611A,1,"Accidental poisoning is a common type of caffeine poisoning, closely matching the general concept of poisoning."
96971,T43612A,2,Intentional self-harm poisoning is still a form of caffeine poisoning and relates directly to the same substance.
96971,T43613A,3,Assault-related poisoning is a specific context but still pertains to caffeine poisoning.
96971,T43614A,4,Undetermined intent in poisoning is less specific but still relevant to caffeine poisoning.
96972,T43621A,1,Accidental poisoning by amphetamines is a specific type of the general poisoning by amphetamines.
96972,T43622A,2,"Intentional self-harm by amphetamines is related to poisoning by amphetamines, although it represents a different intent."
96972,T43623A,3,Assault by amphetamines is a form of poisoning by amphetamines but involves a different context.
96972,T43624A,4,Undetermined intent in poisoning by amphetamines is a broader category but still relates to the original diagnosis.
96973,T43631A,1,"Accidental poisoning is a specific type of poisoning, closely aligned with the general description of poisoning by methylphenidate."
96973,T43632A,2,"Intentional self-harm is a relevant cause of poisoning by methylphenidate, although it is a specific subset of the general poisoning category."
96973,T43633A,3,Assault-related poisoning is a specific scenario that fits within the broader category of poisoning by methylphenidate.
96973,T43634A,4,Undetermined causes of poisoning are less specific but still applicable under the general description of poisoning by methylphenidate.
96979,T43691A,1,"Accidental (unintentional) poisoning is a specific type of poisoning by other psychostimulants, directly aligned with the ICD-9 description."
96979,T43692A,2,"Intentional self-harm poisoning is a specific type of poisoning by other psychostimulants, relevant to the ICD-9 description."
96979,T43693A,3,"Assault-related poisoning is a specific type of poisoning by other psychostimulants, relevant to the ICD-9 description."
96979,T43694A,4,"Undetermined circumstances of poisoning by other psychostimulants still relate to the ICD-9 description, but lack specificity."
9698,T438X1A,1,Accidental poisoning aligns with 'poisoning by other specified psychotropic agents' as it covers unintentional ingestion.
9698,T438X2A,2,"Intentional self-harm poisoning is a relevant scenario for psychotropic agents, though it is more specific than the general description."
9698,T438X3A,3,Assault-related poisoning is a specific context that still fits under the general category of psychotropic agent poisoning.
9698,T438X4A,4,Undetermined intent still relates to poisoning by psychotropic agents but is less specific than the other options.
9699,T4394XA,1,"closest match with unspecified nature, maintaining the ambiguity of intent"
9699,T4391XA,2,specifies accidental (unintentional) but still falls under the category of unspecified psychotropic drug
9699,T4392XA,3,"specifies intentional self-harm, which is a specific context not implied in the ICD-9 description"
9699,T4393XA,4,"specifies assault, which is also a specific context not indicated in the ICD-9 description"
9701,T507X1A,1,Accidental (unintentional) poisoning aligns closely with the concept of poisoning by opiate antagonists.
9701,T507X2A,2,"Intentional self-harm poisoning is still related to poisoning by opiate antagonists, though it indicates a different intent."
9701,T507X3A,3,Assault-related poisoning is relevant but indicates a different context than the original diagnosis.
9701,T507X4A,4,"Undetermined intent still falls under poisoning by opiate antagonists, but lacks specificity regarding the nature of the incident."
97081,T405X1A,1,Accidental (unintentional) poisoning by cocaine is a specific subtype of cocaine poisoning.
97081,T405X2A,2,Intentional self-harm poisoning by cocaine is a specific subtype of cocaine poisoning.
97081,T405X3A,3,Assault-related poisoning by cocaine is a specific subtype of cocaine poisoning.
97081,T405X4A,4,Undetermined circumstances of poisoning by cocaine is a broader category but still directly related to cocaine poisoning.
9710,T441X1A,1,Directly corresponds to poisoning by other parasympathomimetics (cholinergics) which is the broader category encompassing the ICD-9 code.
9710,T441X2A,2,Matches the broader category of poisoning by other parasympathomimetics (cholinergics) and specifies intentional self-harm.
9710,T441X3A,3,Matches the broader category of poisoning by other parasympathomimetics (cholinergics) and specifies assault.
9710,T441X4A,4,Matches the broader category of poisoning by other parasympathomimetics (cholinergics) and specifies undetermined intent.
9710,T440X1A,5,"Relates to poisoning by anticholinesterase agents, which are a specific subgroup of parasympathomimetics, but does not encompass all cholinergics."
9710,T440X2A,6,"Relates to poisoning by anticholinesterase agents and specifies intentional self-harm, but does not encompass all cholinergics."
9710,T440X3A,7,"Relates to poisoning by anticholinesterase agents and specifies assault, but does not encompass all cholinergics."
9710,T440X4A,8,"Relates to poisoning by anticholinesterase agents and specifies undetermined intent, but does not encompass all cholinergics."
9711,T443X1A,1,"Accidental poisoning directly correlates with the description of poisoning by parasympatholytics, making it the best match."
9711,T443X2A,2,"Intentional self-harm is a specific scenario of poisoning that falls under the same category, thus making it a strong match."
9711,T443X3A,3,"Assault-related poisoning is also relevant and specific to the same category of drugs, though less common than accidental or intentional self-harm."
9711,T443X4A,4,"Undetermined intent is the least specific, but still pertains to poisoning by the same class of drugs; hence it's included."
9712,T444X1A,1,Matches the description of poisoning by alpha-adrenoreceptor agonists and is accidental.
9712,T444X2A,2,Matches the description of poisoning by alpha-adrenoreceptor agonists and is intentional self-harm.
9712,T444X3A,3,Matches the description of poisoning by alpha-adrenoreceptor agonists and is due to assault.
9712,T444X4A,4,Matches the description of poisoning by alpha-adrenoreceptor agonists and is undetermined.
9712,T445X1A,5,"Related to poisoning but involves beta-adrenoreceptor agonists, which is less relevant."
9712,T445X2A,6,Related to poisoning but involves beta-adrenoreceptor agonists and intentional self-harm.
9712,T445X3A,7,Related to poisoning but involves beta-adrenoreceptor agonists and assault.
9712,T445X4A,8,Related to poisoning but involves beta-adrenoreceptor agonists and is undetermined.
9713,T446X1A,1,Directly matches 'Poisoning by alpha-adrenoreceptor antagonists' which are a type of sympatholytic.
9713,T446X2A,2,Also directly matches 'Poisoning by alpha-adrenoreceptor antagonists' but specifies intentional self-harm.
9713,T446X3A,3,Matches 'Poisoning by alpha-adrenoreceptor antagonists' with assault context.
9713,T446X4A,4,Matches 'Poisoning by alpha-adrenoreceptor antagonists' with undetermined context.
9713,T447X1A,5,"Related to beta-adrenoreceptor antagonists, which are also sympatholytics, but less directly matched."
9713,T447X2A,6,Similar to T447X1A but specifies intentional self-harm.
9713,T447X3A,7,Similar to T447X1A but in the context of assault.
9713,T447X4A,8,Similar to T447X1A but in the context of undetermined circumstances.
9713,T448X1A,9,Centrally-acting and adrenergic-neuron-blocking agents may overlap with sympatholytics but are not direct matches.
9713,T448X2A,10,Similar to T448X1A but specifies intentional self-harm.
9713,T448X3A,11,Similar to T448X1A but in the context of assault.
9713,T448X4A,12,Similar to T448X1A but in the context of undetermined circumstances.
9719,T44901A,1,"Direct match in description, specifying accidental (unintentional) encounter."
9719,T44902A,2,"Direct match in description, specifying intentional self-harm encounter."
9719,T44903A,3,"Direct match in description, specifying assault encounter."
9719,T44904A,4,"Direct match in description, specifying undetermined encounter."
9719,T44991A,5,Similar description but specifies 'other drug'; still relevant to autonomic nervous system.
9719,T44992A,6,Similar description but specifies 'other drug'; relevant for intentional self-harm.
9719,T44993A,7,Similar description but specifies 'other drug'; relevant for assault.
9719,T44994A,8,Similar description but specifies 'other drug'; relevant for undetermined encounter.
9720,T462X1A,1,Accidental poisoning by antidysrhythmic drugs closely matches the concept of poisoning by cardiac rhythm regulators.
9720,T462X2A,2,Intentional self-harm poisoning by antidysrhythmic drugs is relevant but less applicable than accidental cases.
9720,T462X3A,3,Poisoning by antidysrhythmic drugs due to assault is relevant but specific to a scenario not indicated in the original code.
9720,T462X4A,4,Undetermined intent for poisoning by antidysrhythmic drugs is the least specific and does not provide clarity on the situation.
9721,T460X1A,1,Accidental poisoning is a specific scenario under the broader category of poisoning by cardiotonic glycosides.
9721,T460X2A,2,"Intentional self-harm is a relevant scenario under the poisoning category, indicating a different cause but same substance."
9721,T460X3A,3,"Assault also falls under the poisoning category, though it describes an external cause rather than personal intent."
9721,T460X4A,4,"Undetermined cause is the least specific scenario, but still relevant to the general category of poisoning by glycosides."
9722,T466X1A,1,Accidental poisoning aligns directly with the description of poisoning by antilipemic and antiarteriosclerotic drugs.
9722,T466X2A,2,"Intentional self-harm poisoning is relevant as it involves the same class of drugs, although it specifies intent."
9722,T466X3A,3,"Assault-related poisoning pertains to the same drug class, but it is a more specific scenario compared to accidental or intentional self-harm."
9722,T466X4A,4,Undetermined intent is the least specific but still relates to poisoning by the same drug class.
9724,T463X1A,1,Accidental poisoning is a direct match for 'poisoning by coronary vasodilators' with the highest specificity.
9724,T463X2A,2,"Intentional self-harm is a related match for 'poisoning by coronary vasodilators', though less common than accidental."
9724,T463X3A,3,Assault is a related match but less relevant than intentional self-harm for 'poisoning by coronary vasodilators'.
9724,T463X4A,4,"Undetermined is the least specific match for 'poisoning by coronary vasodilators', making it the lowest rank."
9725,T467X1A,1,Accidental poisoning is a direct match to 'Poisoning by other vasodilators'.
9725,T467X2A,2,Intentional self-harm poisoning is related but not as closely matched as accidental.
9725,T467X3A,3,Assault-related poisoning is related to poisoning by vasodilators but is a less common context.
9725,T467X4A,4,Undetermined poisoning is the least specific match but still relevant.
9726,T465X1A,1,"Direct match to poisoning by other antihypertensive drugs, unintentional."
9726,T465X2A,2,"Match to poisoning by other antihypertensive drugs, intentional self-harm."
9726,T465X3A,3,"Match to poisoning by other antihypertensive drugs, assault."
9726,T465X4A,4,"Match to poisoning by other antihypertensive drugs, undetermined."
9726,T464X1A,5,"Specific to angiotensin-converting-enzyme inhibitors, less relevant but related to antihypertensive agents."
9726,T464X2A,6,"Specific to angiotensin-converting-enzyme inhibitors, intentional self-harm."
9726,T464X3A,7,"Specific to angiotensin-converting-enzyme inhibitors, assault."
9726,T464X4A,8,"Specific to angiotensin-converting-enzyme inhibitors, undetermined."
9729,T46991A,1,"Direct match to poisoning by other agents affecting the cardiovascular system, with specificity regarding accidental (unintentional) nature."
9729,T46992A,2,"Relevant match as it pertains to poisoning by other agents affecting the cardiovascular system, with intentional self-harm specificity."
9729,T46993A,3,"Matches poisoning by other agents affecting the cardiovascular system, with assault specificity."
9729,T46994A,4,"Relevant as it relates to poisoning by other agents affecting the cardiovascular system, with undetermined intent."
9729,T46901A,5,"General match for unspecified agents affecting the cardiovascular system with accidental nature, but less specific than 'other agents'."
9729,T46902A,6,"Match for unspecified agents affecting the cardiovascular system with intentional self-harm, less specific than 'other agents'."
9729,T46903A,7,"Relates to unspecified agents affecting the cardiovascular system with assault, less specific than 'other agents'."
9729,T46904A,8,"Matches unspecified agents affecting the cardiovascular system with undetermined intent, less specific than 'other agents'."
9729,T461X1A,9,"Specific to calcium-channel blockers, which is not a general match for 'other agents' as per the original description."
9729,T461X2A,10,"Specific to calcium-channel blockers with intentional self-harm, not aligned with 'other agents'."
9729,T461X3A,11,"Specific to calcium-channel blockers with assault, not aligned with 'other agents'."
9729,T461X4A,12,"Specific to calcium-channel blockers with undetermined intent, not aligned with 'other agents'."
9730,T471X1A,1,"directly corresponds to poisoning by other antacids and anti-gastric-secretion drugs, matching the broader category of the ICD-9 description."
9730,T471X2A,2,also relates to poisoning by other antacids and anti-gastric-secretion drugs but specifies intentional self-harm.
9730,T471X3A,3,pertains to poisoning by other antacids and anti-gastric-secretion drugs in the context of assault.
9730,T471X4A,4,covers poisoning by other antacids and anti-gastric-secretion drugs with an undetermined intent.
9730,T470X1A,5,refers to poisoning by histamine H2-receptor blockers but is not a direct match to antacids.
9730,T470X2A,6,similar to T470X1A but specifies intentional self-harm; still not a direct match to antacids.
9730,T470X3A,7,relates to poisoning by histamine H2-receptor blockers in the context of assault; not a direct match.
9730,T470X4A,8,pertains to poisoning by histamine H2-receptor blockers with undetermined intent; not a match to antacids.
9731,T472X1A,1,"This code specifies poisoning by stimulant laxatives in an unintentional manner, closely aligning with the concept of poisoning by irritant cathartics."
9731,T472X4A,2,"This code addresses poisoning by stimulant laxatives with undetermined intent, making it a possible match for cases where intent is unclear."
9731,T472X2A,3,"This code refers to intentional self-harm with stimulant laxatives, which is less relevant but still related to poisoning."
9731,T472X3A,4,"This code pertains to poisoning by stimulant laxatives due to assault, which is the least relevant as it does not relate to the original description of irritant cathartics."
9732,T473X1A,1,Accidental poisoning by saline and osmotic laxatives is the most closely related to the general concept of poisoning by emollient cathartics.
9732,T473X2A,2,"Intentional self-harm with saline and osmotic laxatives is relevant to the poisoning context, but less so than accidental."
9732,T473X3A,3,Poisoning by saline and osmotic laxatives due to assault is less directly related but still pertains to the concept of poisoning.
9732,T473X4A,4,Undetermined cause of poisoning by saline and osmotic laxatives is the least specific but still within the poisoning context.
9733,T474X1A,1,Accidental poisoning by laxatives is a direct match for 'poisoning by other cathartics'.
9733,T474X2A,2,"Intentional self-harm with laxatives is related to poisoning by cathartics, though it implies intent."
9733,T474X3A,3,"Assault with laxatives is a related concept, but it indicates an external action rather than self-harm or accidental poisoning."
9733,T474X4A,4,"Undetermined intent in poisoning with laxatives is the least specific match, as it does not clarify the nature of the poisoning."
9735,T476X1A,1,Direct match in meaning; describes accidental poisoning by antidiarrheal drugs.
9735,T476X2A,2,"Also a match, but specifies intentional self-harm which is a different context."
9735,T476X3A,3,Relevant to poisoning but specifies assault which is a distinct context.
9735,T476X4A,4,"Match in meaning, but the context of 'undetermined' is less specific than the original description."
9738,T478X1A,1,Accidental poisoning aligns well with the description of poisoning affecting the gastrointestinal system.
9738,T478X2A,2,Intentional self-harm poisoning is a valid match as it still falls under poisoning by other agents affecting the gastrointestinal system.
9738,T478X3A,3,Assault-related poisoning fits the general category of poisoning affecting the gastrointestinal system.
9738,T478X4A,4,Undetermined intent for poisoning is less specific but still pertains to poisoning affecting the gastrointestinal system.
9744,T502X1A,1,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, accidental (unintentional), initial encounter"
9744,T502X3A,2,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, assault, initial encounter"
9744,T502X4A,3,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, undetermined, initial encounter"
9744,T501X1A,4,"Poisoning by loop [high-ceiling] diuretics, accidental (unintentional), initial encounter"
9744,T501X2A,5,"Poisoning by loop [high-ceiling] diuretics, intentional self-harm, initial encounter"
9744,T501X3A,6,"Poisoning by loop [high-ceiling] diuretics, assault, initial encounter"
9744,T501X4A,7,"Poisoning by loop [high-ceiling] diuretics, undetermined, initial encounter"
9745,T503X1A,1,"Accidental poisoning is a specific type of poisoning that aligns with the general category of electrolytic, caloric, and water-balance agents."
9745,T503X2A,2,"Intentional self-harm is a relevant category of poisoning by electrolytic, caloric, and water-balance agents, providing a specific context."
9745,T503X3A,3,"Assault-related poisoning is a valid and specific context for this type of poisoning, making it semantically relevant."
9745,T503X4A,4,"Undetermined intent is the least specific but still relates directly to poisoning by electrolytic, caloric, and water-balance agents."
9747,T504X1A,1,"Accidental poisoning is a common scenario in drug-related cases, aligning closely with the general description of 'poisoning by uric acid metabolism drugs'."
9747,T504X2A,2,"Intentional self-harm is a relevant context for poisoning cases, although it is less common than accidental cases, it still fits under the broader category of drug poisoning."
9747,T504X3A,3,Assault-related poisoning is a specific scenario that applies but is less common than accidental and intentional self-harm cases.
9747,T504X4A,4,"Undetermined circumstances can apply but lack specificity; therefore, it ranks lowest as it does not provide clear context for the poisoning event."
9751,T48201A,1,"This code specifies poisoning by unspecified drugs acting on muscles, which includes smooth muscle relaxants as a subset. It is an appropriate match."
9751,T48291A,2,"This code specifies poisoning by other drugs acting on muscles. While it does not explicitly mention smooth muscle relaxants, it includes a broader category that may encompass them."
9751,T48294A,3,This code indicates poisoning by other drugs acting on muscles but is categorized as undetermined. It lacks the specificity needed to match the original description effectively.
9752,T481X1A,1,Accidental poisoning is a subtype of poisoning that falls under the same general category as the ICD-9 description.
9752,T481X4A,2,Undetermined intent is also relevant to the general category of poisoning and is less specific than intentional cases.
9752,T481X2A,3,Intentional self-harm is a specific case of poisoning but is less general compared to accidental or undetermined.
9752,T481X3A,4,Assault is the most specific and least related to the general category of poisoning as it implies a third party's intent.
9753,T48291A,1,"specific to poisoning by other drugs acting on muscles, which aligns closely with the ICD-9 description."
9753,T48201A,2,"poisoning by unspecified drugs acting on muscles; while not as specific as T48291A, it still relates to drugs acting on muscles."
9753,T48204A,3,poisoning by unspecified drugs acting on muscles with undetermined intent; relates to unspecified drugs but lacks specificity.
9753,T48202A,4,poisoning by unspecified drugs acting on muscles with intentional self-harm; relates to drugs acting on muscles but is about intentional harm.
9753,T48203A,5,poisoning by unspecified drugs acting on muscles due to assault; relates to drugs acting on muscles but has a specific context of assault.
9753,T48292A,6,poisoning by other drugs acting on muscles with intentional self-harm; specific to other drugs but contextually about self-harm.
9753,T48293A,7,poisoning by other drugs acting on muscles due to assault; specific to other drugs but related to an assault context.
9753,T48294A,8,"poisoning by other drugs acting on muscles with undetermined intent; while it is about other drugs, the undetermined intent makes it less applicable."
9754,T483X1A,1,"Accidental poisoning is a common cause of antitussive poisoning, making this the most relevant match."
9754,T483X2A,2,"Intentional self-harm is a possible scenario for poisoning by antitussives, providing a strong match."
9754,T483X3A,3,"Assault-related poisoning by antitussives is a relevant context, though less common than accidental or intentional self-harm."
9754,T483X4A,4,Undetermined circumstances cover a broad range of situations but lack specificity compared to the other options.
